779
  2.24213766103767859e-08  1.66747838226720544e+17
  2.38690935221288799e-08  1.66726375521559392e+17
  2.53168104338809739e-08  1.66695163080972032e+17
  2.68776323150986182e-08  1.66674946556164192e+17
  2.84067874746066083e-08  1.66641635932340608e+17
  2.92279175390933835e-08  1.66623543549836032e+17
  3.00490476035801587e-08  1.66614617739601056e+17
  3.11438876895625256e-08  1.66596994318408128e+17
  3.25124377970404842e-08  1.66579662176664800e+17
  3.41546979260140346e-08  1.66554177496480608e+17
  3.54675116204142420e-08  1.66529276239615904e+17
  3.63951424671633948e-08  1.66514632990666880e+17
  3.77029841176705169e-08  1.66501810581334048e+17
  3.94467729850133331e-08  1.66476600892798656e+17
  4.18444826776097170e-08  1.66451955142946080e+17
  4.46781395870418017e-08  1.66410100871300000e+17
  4.68578756712203320e-08  1.66375469038074976e+17
  4.88535940075354879e-08  1.66352986731864128e+17
  5.17409241929856132e-08  1.66324683628453696e+17
  5.45121483516813427e-08  1.66281717550730272e+17
  5.65275841034600467e-08  1.66257924112052704e+17
  5.85430198552387506e-08  1.66234649800129024e+17
  6.05584556070174678e-08  1.66211872266934688e+17
  6.25738913587961850e-08  1.66189570206220064e+17
  6.46586989933365144e-08  1.66167723424128640e+17
  6.68128785106384825e-08  1.66144854373892576e+17
  7.01828915521146987e-08  1.66122461637606784e+17
  7.36222764763525271e-08  1.66076280174286848e+17
  7.63715937247077013e-08  1.66053907971338816e+17
  8.03787327420640868e-08  1.66023379265191488e+17
  8.56493209485080214e-08  1.65979121122666400e+17
  9.01327005941951486e-08  1.65928571480859680e+17
  9.33668502935091751e-08  1.65901032551649632e+17
  9.86800962280965214e-08  1.65874152209334144e+17
  1.04224352855492001e-07  1.65815003843974624e+17
  1.07920523940422321e-07  1.65786538392140544e+17
  1.13019869050577254e-07  1.65758758300925792e+17
  1.17674302643491627e-07  1.65711440604781184e+17
  1.20754436057688334e-07  1.65691594389566592e+17
  1.25785314224604589e-07  1.65668305179001888e+17
  1.32188020823996866e-07  1.65623052491230752e+17
  1.38837858280694652e-07  1.65583346660281280e+17
  1.44668129118718073e-07  1.65538064052405760e+17
  1.49252059450325908e-07  1.65510848221587776e+17
  1.54166462932115065e-07  1.65482737489498688e+17
  1.61722582175908961e-07  1.65452883919010624e+17
  1.71333988255931746e-07  1.65396582945540896e+17
  1.78256460039707587e-07  1.65346708800424800e+17
  1.85145529207120964e-07  1.65322479498351584e+17
  1.94275283736401397e-07  1.65275675720764000e+17
  2.01588242451156769e-07  1.65230812223039456e+17
  2.09559416121522101e-07  1.65204265756516032e+17
  2.18835153956545188e-07  1.65155667323576384e+17
  2.26634967034803343e-07  1.65118866093784800e+17
  2.35045876579292529e-07  1.65085982357161184e+17
  2.45130634899038913e-07  1.65045809063758016e+17
  2.56437030609031682e-07  1.65000826552945664e+17
  2.67523431591181836e-07  1.64953296191823264e+17
  2.76925428495470351e-07  1.64912821299679264e+17
  2.86985187414338463e-07  1.64880716561791328e+17
  2.96720509663858280e-07  1.64837393712827520e+17
  3.07964684642764874e-07  1.64809220706192896e+17
  3.23422091985290253e-07  1.64757454267827520e+17
  3.36257339945376335e-07  1.64702378302044768e+17
  3.46052660757035028e-07  1.64671154605167200e+17
  3.58308659942965824e-07  1.64638396322185504e+17
  3.73132698101977473e-07  1.64593079877829792e+17
  3.88867212294969971e-07  1.64546362972629568e+17
  4.03114031210012157e-07  1.64498271822621888e+17
  4.16175412169167559e-07  1.64462723314132384e+17
  4.33298254783542654e-07  1.64423655120253568e+17
  4.56062809344567650e-07  1.64367645493187200e+17
  4.74269305091298073e-07  1.64301275346020352e+17
  4.91220180441705227e-07  1.64272249818650496e+17
  5.14763062872842863e-07  1.64215661081267424e+17
  5.39247660601256540e-07  1.64156408857682240e+17
  5.61377970086561959e-07  1.64099125883978240e+17
  5.84339637607711580e-07  1.64054193660763392e+17
  6.09711998194475555e-07  1.63996491525878656e+17
  6.30003019989856621e-07  1.63943863641802880e+17
  6.48162920448510887e-07  1.63910470068874464e+17
  6.71615064687013246e-07  1.63868857919389952e+17
  6.99102606117234161e-07  1.63815879200444800e+17
  7.30819896138412088e-07  1.63760872335102688e+17
  7.62672067256851326e-07  1.63695204566031040e+17
  7.96299916622206491e-07  1.63643101603412160e+17
  8.25318816096988688e-07  1.63575184689298240e+17
  8.46029189960463400e-07  1.63541822247469632e+17
  8.79431097124572225e-07  1.63504845073219392e+17
